Index,Lon_4326,Lat_4326,CenX_32610,CenY_32610,BBox_32610,Area_32610,Len_32610,Wid_32610,Peri_32610,BCR_32610
"518",-122.484104867677047,49.164391686822761,537609.458401984069496,5445858.792992797680199,"(537609.2542234876, 5445858.616751661, 537609.722952704, 5445858.976014283)",0.088990724592427,0.359262621961534,0.468729216372594,2.501449557649218,0.265747039271283
"519",-122.484142921506361,49.164408187344314,537606.671741170925088,5445860.608420829288661,"(537606.5974702949, 5445860.551465084, 537606.7436795824, 5445860.660361188)",0.010095777174517,0.108896104618907,0.146209287457168,0.965232912888994,0.075985310808371
"520",-122.484229594175275,49.164408350042670,537600.353088895557448,5445860.583469043485820,"(537600.3132954383, 5445860.54946871, 537600.4017053528, 5445860.620771176)",0.004401019502436,0.071302466094494,0.088409914518707,0.339870663990281,0.049057880540094
"521",-122.484146049106613,49.164416282373722,537606.437605638639070,5445861.506774171255529,"(537606.3264526029, 5445861.379187557, 537606.5508991275, 5445861.6309895385)",0.032586021486220,0.251801981590688,0.224446524633095,1.631379633436964,0.132048043804856
"522",-122.484139459354509,49.164421135868800,537606.914329938590527,5445862.049598999321461,"(537606.4997764993, 5445861.734940432, 537607.2769677248, 5445862.430698473)",0.343602872253035,0.695758040994406,0.777191225439310,3.555048331634737,0.449825600131926
"523",-122.484152729143247,49.164424291670613,537605.944558815332130,5445862.393832686357200,"(537605.6535436305, 5445862.066245267, 537606.2426820998, 5445862.704823378)",0.250453741523046,0.638578110374510,0.589138469309546,3.086027540497930,0.358271302541280
"524",-122.484133350312860,49.164430223837705,537607.352803136571310,5445863.062922268174589,"(537607.1009024052, 5445862.608354989, 537607.6437290364, 5445863.471823597)",0.321054814443512,0.863468607887626,0.542826631222852,4.656233679300714,0.470969916515474
"525",-122.484185140740294,49.164431558830657,537603.576217075344175,5445863.185611829161644,"(537603.517644426, 5445863.144293574, 537603.6230009997, 5445863.239479271)",0.004481876032068,0.095185697078705,0.105356573709287,0.611767602747370,0.061171189929430
"526",-122.484155891654495,49.164433819754287,537605.706793189048767,5445863.451478201895952,"(537605.4129283562, 5445863.066466119, 537606.0293665976, 5445863.8383560395)",0.322544898396378,0.771889920346439,0.616438241442665,3.697795198894161,0.412310484233496
"527",-122.484129846271259,49.164436331106685,537607.603626305004582,5445863.743594014085829,"(537607.4835964758, 5445863.668209828, 537607.7216373102, 5445863.8512977045)",0.026094219540714,0.183087876066566,0.238040834432468,1.284710707529569,0.122117585093100
"528",-122.484212851758173,49.164439441126667,537601.550087248906493,5445864.048109280876815,"(537601.513179993, 5445864.014149011, 537601.5915561002, 5445864.078839338)",0.003442265077657,0.064690327271819,0.078376107150689,0.319478234586793,0.044692529213181
"529",-122.484126654572620,49.164440308420083,537607.833292353432626,5445864.187328223139048,"(537607.7661384, 5445864.111031476, 537607.9121392212, 5445864.261035665)",0.014670055868439,0.150004188530147,0.146000821259804,0.761310131771740,0.089269869661935
"530",-122.484116181469375,49.164443041794939,537608.594722096226178,5445864.496392687782645,"(537608.4805106398, 5445864.391972322, 537608.7294186784, 5445864.588492771)",0.023425883189135,0.196520448662341,0.248908038600348,1.441050533658375,0.140368531403825
"531",-122.484208550192605,49.164444450710739,537601.859882553806528,5445864.607149570249021,"(537601.5426751194, 5445864.3013496315, 537602.1870704567, 5445864.926610917)",0.254196235284219,0.625261285342276,0.644395337323658,4.615441514372578,0.375467593637713
"532",-122.484221288008541,49.164446358287741,537600.929838639218360,5445864.812885897234082,"(537600.8046005974, 5445864.634989004, 537601.0563977916, 5445864.985329006)",0.061452509291518,0.350340002216399,0.251797194243409,1.814910318520931,0.184610965746764
